event_id,event_type,sub_event_type,venue_city,venue_capacity,event_date,season,ticket_price,avg_past_attendance,weather,death_count,actual_attend
41149,Concert,Rock,Mumbai,55618,2022-01-30,Rainy,2154.0,25504.0,Stormy,1,19166.0
40925,Concert,Classical,,35412,2023-11-10,Summer,1762.0,32230.0,Cloudy,0,34582.0
39007,Concert,Cricket,Delhi,57120,2023-02-07,Summer,1891.0,47735.0,Rainy,1,43705.0
23604,Political,Rally,Mumbai,55841,2022-02-13,Summer,2091.0,37113.0,Cloudy,0,35220.0
38096,Traditional Events,Dussehra,Delhi,24580,2022-05-08,Rainy,2723.0,20702.0,Rainy,3,22156.0
22125,Prerelease,WebSeries,Hyderabad,22280,2024-06-09,Winter,985.0,,Sunny,1,21681.0
21867,Prerelease,WebSeries,Bengaluru,16490,2023-01-03,Summer,1476.0,6459.0,Cloudy,1,5455.0
4095,Sports,Football,Delhi,27745,2022-03-02,Winter,819.0,25224.0,Sunny,3,23332.0
33049,Traditional Events,Vinayaka Chavithi,Delhi,30561,2023-05-12,Rainy,2197.0,10233.0,Sunny,2,7382.0
43550,Concert,Rock,Bengaluru,24473,2022-04-24,Winter,3066.0,,Cloudy,0,7165.0
23169,Political,Movie,Chennai,25739,2023-01-25,Rainy,1905.0,,Rainy,0,18244.0
16589,Prerelease,Movie,Delhi,47352,2024-12-09,Summer,2896.0,31010.0,Sunny,3,23068.0
26767,Political,Debate,Delhi,30412,2023-02-23,Rainy,4618.0,20071.0,Rainy,2,19712.0
28776,Political,Rally,Delhi,35924,2023-04-23,Summer,3366.0,33377.0,Rainy,1,35924.0
38236,Traditional Events,Dussehra,Bengaluru,34618,2023-11-02,Rainy,2360.0,23797.0,Rainy,1,22494.0
47959,Fashion Show,Men,Bengaluru,30807,2022-11-30,Rainy,2308.0,28829.0,Stormy,2,27161.0
26299,Political,Debate,Hyderabad,37958,2024-05-23,Winter,3011.0,13362.0,Cloudy,0,
44421,Concert,Rock,Hyderabad,33999,2023-06-21,Winter,2845.0,20960.0,Sunny,1,18189.0
3532,Sports,Tennis,Chennai,35097,2024-04-11,Summer,2036.0,26674.0,Sunny,1,22006.0
49808,Fashion Show,Men,Vijayawada,28215,2022-02-20,Summer,1194.0,9623.0,Cloudy,1,8716.0
17466,Prerelease,WebSeries,Chennai,33445,2024-11-16,Rainy,2136.0,18326.0,Sunny,2,17331.0
17914,Prerelease,Movie,Hyderabad,8699,2024-10-01,Winter,1828.0,4063.0,Rainy,0,2878.0
41745,Concert,Rock,Delhi,20977,2023-08-21,Rainy,2653.0,7367.0,Cloudy,0,6135.0
15581,Prerelease,Movie,Vijayawada,29468,2023-07-10,Summer,3445.0,22158.0,Rainy,0,19560.0
30605,Political,Rally,Bengaluru,37218,2022-08-27,Summer,3372.0,26961.0,Sunny,2,21506.0
35323,Traditional Events,Dussehra,Mumbai,34526,2022-05-08,Rainy,1279.0,25520.0,Cloudy,2,28494.0
9463,Sports,Tennis,Delhi,48553,2023-02-15,Rainy,3484.0,27608.0,Cloudy,1,27610.0
35917,Traditional Events,Vinayaka Chavithi,Delhi,33135,2023-04-29,Winter,3003.0,18252.0,Sunny,0,15321.0
47035,Fashion Show,Men,Chennai,60107,2022-01-24,Summer,2687.0,31798.0,Sunny,1,34370.0
35439,Traditional Events,Dussehra,Hyderabad,43807,2024-05-02,Summer,2181.0,39983.0,Cloudy,3,35279.0
5112,Sports,Tennis,Delhi,47181,2024-10-02,Summer,2202.0,24736.0,Sunny,4,23237.0
5341,Sports,Football,Bengaluru,31293,2024-06-18,Summer,1763.0,24326.0,Cloudy,1,18143.0
24255,Political,Rally,Hyderabad,45149,2022-02-20,Rainy,1961.0,29581.0,Cloudy,0,33300.0
18117,Prerelease,WebSeries,Hyderabad,45317,2022-10-21,Rainy,2887.0,20048.0,Cloudy,4,21498.0
14763,Prerelease,Movie,Bengaluru,35008,2024-03-05,Winter,1703.0,13610.0,Sunny,2,14281.0
6931,Sports,Badminton,Mumbai,46917,2023-12-31,Rainy,3121.0,16753.0,Cloudy,0,16002.0
36818,Traditional Events,Vinayaka Chavithi,Hyderabad,25307,2023-04-01,Winter,2740.0,23578.0,Cloudy,1,21932.0
7140,Sports,Football,Chennai,20844,2022-05-26,Winter,2401.0,18948.0,Sunny,2,15128.0
6974,Sports,Football,Hyderabad,24337,2022-08-10,Winter,3085.0,7927.0,Cloudy,3,7253.0
30242,Political,Rally,Vijayawada,38819,2024-04-22,Winter,837.0,24568.0,Sunny,2,26398.0
36686,Traditional Events,Vinayaka Chavithi,Delhi,42813,2022-07-18,Rainy,3810.0,31786.0,Sunny,0,23260.0
14504,Prerelease,Movie,Bengaluru,26815,2022-07-23,Autumn,2780.0,19209.0,Sunny,4,16465.0
48100,Fashion Show,Women,Hyderabad,47781,2024-11-06,Rainy,2132.0,,Cloudy,2,24807.0
39911,Concert,Classical,Hyderabad,30801,2023-12-04,Rainy,1978.0,20537.0,Cloudy,0,15516.0
24417,Political,Rock,Hyderabad,50256,2024-10-07,Rainy,2456.0,43276.0,Rainy,1,
32297,Traditional Events,Vinayaka Chavithi,Mumbai,19415,2024-02-29,Winter,2739.0,9373.0,Cloudy,0,7663.0
12795,Prerelease,WebSeries,Mumbai,11806,2024-02-26,Rainy,2804.0,4015.0,Rainy,1,3209.0
20279,Prerelease,WebSeries,Bengaluru,56843,2023-07-23,Summer,3176.0,39947.0,Sunny,0,35168.0
24789,Political,Debate,Delhi,42687,2023-02-06,Summer,3921.0,40047.0,Sunny,2,42687.0
29817,Political,Rally,Bengaluru,12970,2022-12-28,Autumn,1436.0,9429.0,Windy,1,8503.0
33961,Traditional Events,Vinayaka Chavithi,Bengaluru,37138,2022-03-19,Winter,3477.0,17063.0,Rainy,2,17748.0
1355,Sports,Men,Delhi,61407,2024-01-28,Summer,3542.0,18938.0,Rainy,2,14122.0
14039,Prerelease,Rally,Hyderabad,24988,2022-02-18,Summer,4402.0,22118.0,Cloudy,0,24207.0
47926,Fashion Show,Men,Hyderabad,22805,2023-09-30,Winter,1606.0,17028.0,Sunny,2,13037.0
4935,Sports,Cricket,Hyderabad,21186,2024-01-01,Winter,2829.0,19778.0,Sunny,1,20480.0
8047,Sports,Football,,65316,2023-09-28,Winter,3478.0,42759.0,Sunny,3,47391.0
34317,Traditional Events,Vinayaka Chavithi,Delhi,31866,2024-08-24,Winter,3551.0,26161.0,Sunny,1,22697.0
17843,Prerelease,Movie,Bengaluru,50710,2023-05-18,Autumn,3136.0,29150.0,Sunny,0,25441.0
43498,Concert,Rock,Hyderabad,15557,2024-06-05,Rainy,2629.0,5884.0,Sunny,2,4955.0
27248,Political,Tennis,Mumbai,25414,2024-06-04,Rainy,3719.0,15476.0,Cloudy,5,14982.0
9685,Sports,Tennis,Bengaluru,17879,2022-09-15,Autumn,975.0,12271.0,Windy,1,12008.0
26024,Political,Debate,Vijayawada,19687,2023-05-12,Summer,1684.0,15514.0,Sunny,7,12703.0
12346,Sports,Tennis,Mumbai,18747,2024-06-14,Rainy,4204.0,14516.0,Sunny,2,13439.0
13509,Prerelease,Movie,Hyderabad,42209,2024-09-10,Summer,1472.0,36578.0,Sunny,5,34441.0
11136,Sports,Rock,Hyderabad,54756,2022-01-11,Summer,1452.0,37554.0,Windy,1,36513.0
44251,Concert,Classical,Mumbai,26278,2022-05-19,Summer,2559.0,23064.0,Sunny,0,17287.0
48032,Fashion Show,Men,Vijayawada,50614,2024-04-24,Rainy,2931.0,23859.0,Rainy,1,23691.0
15111,Prerelease,WebSeries,Bengaluru,42118,2022-07-02,Rainy,3849.0,23187.0,Sunny,5,22026.0
1568,Sports,Badminton,Vijayawada,53238,2022-12-14,Winter,1971.0,16679.0,Rainy,1,16936.0
24306,Political,Rally,Delhi,28368,2024-10-01,Autumn,1436.0,22385.0,Cloudy,0,18956.0
36319,Traditional Events,Vinayaka Chavithi,Chennai,15305,2024-12-23,Winter,2903.0,13006.0,Cloudy,1,11814.0
37970,Traditional Events,Dussehra,Mumbai,25595,2024-09-19,Rainy,3027.0,19591.0,Rainy,3,19874.0
15587,Prerelease,Dussehra,,26179,2023-09-28,Summer,3152.0,23680.0,Cloudy,0,18450.0
31180,Political,Rally,Bengaluru,49986,2024-07-16,Summer,2289.0,41382.0,Cloudy,2,34283.0
43259,Concert,Rock,Hyderabad,37222,2022-04-27,Rainy,1987.0,27784.0,Sunny,0,25356.0
11267,Sports,Tennis,Delhi,40642,2023-01-14,Winter,1457.0,15705.0,Windy,0,16399.0
7289,Sports,Tennis,Chennai,19606,2023-11-13,Summer,2135.0,17310.0,Cloudy,2,16144.0
16984,Prerelease,WebSeries,Bengaluru,59084,2024-02-26,Summer,3888.0,31422.0,Cloudy,4,34087.0
23507,Political,Debate,,18366,2022-10-20,Winter,1402.0,12670.0,Windy,5,8990.0
24992,Political,Debate,Chennai,31967,2024-04-21,Summer,1957.0,13533.0,Stormy,0,12911.0
31193,Political,Rock,Chennai,27875,2023-07-21,Rainy,3116.0,13833.0,Cloudy,0,13649.0
27931,Political,Debate,Hyderabad,22331,2022-04-06,Rainy,3197.0,15553.0,Sunny,1,14374.0
6000,Sports,WebSeries,Hyderabad,47526,2023-11-20,Rainy,3870.0,,Rainy,4,27595.0
15767,Prerelease,Movie,Delhi,16871,2024-05-29,Summer,2150.0,14646.0,Stormy,2,15092.0
39555,Concert,Classical,Hyderabad,40212,2022-02-07,Rainy,3127.0,28620.0,Cloudy,2,22097.0
11713,Sports,Badminton,Mumbai,54072,2022-12-26,Rainy,3723.0,20672.0,Sunny,4,15290.0
7217,Sports,Football,Delhi,20250,2023-12-03,Summer,3458.0,9690.0,Sunny,1,7611.0
31790,Traditional Events,Vinayaka Chavithi,Hyderabad,37548,2023-09-02,Summer,2646.0,27922.0,Cloudy,2,27575.0
49796,Fashion Show,Women,Hyderabad,33491,2024-06-27,Winter,775.0,23173.0,Sunny,1,25019.0
42152,Concert,Classical,Chennai,17138,2022-01-24,Winter,4783.0,15464.0,Sunny,0,10723.0
9660,Sports,Tennis,Chennai,32549,2023-12-13,Summer,,10498.0,Cloudy,4,
25303,Political,Rally,Vijayawada,47333,2022-06-14,Winter,2460.0,42985.0,Cloudy,2,44647.0
5793,Sports,Cricket,Hyderabad,25862,2024-09-26,Winter,927.0,12908.0,Rainy,4,14381.0
47081,Fashion Show,Men,Hyderabad,48363,2023-03-28,Summer,2503.0,32570.0,Sunny,5,24425.0
2302,Sports,Basketball,Mumbai,21459,2022-04-17,Summer,2861.0,16542.0,Sunny,2,
12644,Prerelease,WebSeries,Mumbai,26669,2022-03-21,Rainy,,18201.0,Sunny,3,15331.0
27575,Political,Debate,Delhi,24268,2022-07-28,Autumn,2629.0,17893.0,Cloudy,2,17553.0
27036,Political,Rally,Bengaluru,34045,2022-09-16,Autumn,1394.0,29101.0,Sunny,1,23365.0
47702,Fashion Show,Men,Mumbai,25356,2023-04-29,Summer,1270.0,13805.0,Sunny,0,11175.0
9443,Sports,Cricket,Bengaluru,22473,2022-09-03,Rainy,1399.0,14689.0,Sunny,1,15662.0
42665,Concert,Rock,Bengaluru,55763,2024-08-06,Autumn,3512.0,25018.0,Sunny,1,
49057,Fashion Show,Classical,Mumbai,21391,2023-01-26,Summer,4164.0,16343.0,Cloudy,4,12401.0
16764,Prerelease,WebSeries,Hyderabad,44595,2024-01-09,Summer,1369.0,38621.0,Rainy,0,42590.0
36375,Traditional Events,Vinayaka Chavithi,,53357,2022-12-12,Rainy,3625.0,18146.0,Sunny,1,18887.0
36218,Traditional Events,Vinayaka Chavithi,Delhi,11095,2022-07-02,Autumn,,8699.0,Rainy,1,6414.0
20335,Prerelease,WebSeries,Hyderabad,39561,2023-12-10,Rainy,1064.0,15456.0,Sunny,1,14433.0
27200,Political,Debate,Bengaluru,29677,2024-12-04,Winter,2477.0,23146.0,Sunny,0,19965.0
34617,Traditional Events,Debate,Bengaluru,14697,2024-10-14,Summer,,12320.0,Windy,1,10402.0
18780,Prerelease,WebSeries,Delhi,31788,2022-03-17,Winter,1691.0,17529.0,Rainy,0,17777.0
32400,Traditional Events,Vinayaka Chavithi,Bengaluru,30197,2024-01-16,Winter,2616.0,27910.0,Cloudy,0,23899.0
4125,Sports,Badminton,Chennai,37462,2023-03-11,Rainy,2102.0,,Sunny,3,
46579,Fashion Show,Men,Bengaluru,56653,2023-07-19,Autumn,2744.0,30094.0,Cloudy,1,29987.0
22537,Political,Rally,,20255,2022-04-11,Rainy,1974.0,16161.0,Sunny,6,13141.0
22436,Prerelease,Movie,Chennai,43452,2023-02-20,Summer,1640.0,40264.0,Sunny,3,32920.0
20894,Prerelease,Movie,Chennai,20793,2024-05-23,Summer,2243.0,11422.0,Rainy,1,11020.0
9120,Sports,Cricket,Delhi,28616,2022-09-22,Rainy,2444.0,13386.0,Cloudy,1,12065.0
21295,Prerelease,WebSeries,Bengaluru,22428,2024-04-17,Rainy,2014.0,12972.0,Stormy,3,12474.0
44809,Concert,Classical,,32315,2024-11-23,Summer,2250.0,15198.0,Sunny,0,13562.0
8429,Sports,Badminton,Bengaluru,54776,2024-01-23,Rainy,3772.0,19372.0,Stormy,0,19156.0
15027,Prerelease,Movie,,12923,2022-01-11,Winter,1663.0,5317.0,Rainy,0,5331.0
14986,Prerelease,WebSeries,Chennai,31006,2023-10-14,Summer,2103.0,26305.0,Rainy,0,26415.0
17924,Prerelease,WebSeries,Hyderabad,14532,2023-08-31,Summer,3260.0,,Windy,1,13375.0
14620,Prerelease,Movie,Mumbai,58401,2022-12-27,Autumn,2586.0,30339.0,Sunny,2,29879.0
26810,Political,Rally,Vijayawada,27525,2023-02-03,Winter,3319.0,19528.0,Stormy,2,21210.0
47712,Fashion Show,Men,Mumbai,41758,2023-07-16,Summer,4629.0,17396.0,Windy,4,17625.0
20767,Prerelease,Movie,Delhi,62088,2023-08-21,Summer,4272.0,28277.0,Cloudy,1,24872.0
16784,Prerelease,WebSeries,Chennai,31428,2024-11-03,Summer,4170.0,29752.0,Cloudy,2,28338.0
27241,Political,Rally,Chennai,20935,2022-08-24,Winter,2814.0,7050.0,Sunny,1,7262.0
48411,Fashion Show,Women,Hyderabad,36526,2023-04-20,Summer,3081.0,13361.0,Windy,1,10139.0
30291,Political,Debate,Mumbai,45387,2022-11-21,Rainy,1453.0,18232.0,Cloudy,0,15201.0
23440,Political,Rock,Hyderabad,37382,2024-04-07,Rainy,1756.0,11553.0,Sunny,1,12306.0
47222,Fashion Show,Men,Mumbai,32462,2024-01-22,Autumn,1178.0,18481.0,Cloudy,4,16578.0
13379,Prerelease,WebSeries,Hyderabad,11901,2024-09-11,Summer,2389.0,4337.0,Cloudy,6,3459.0
49803,Fashion Show,Women,Vijayawada,58241,2022-02-19,Rainy,3466.0,27542.0,Sunny,3,25091.0
2504,Sports,Badminton,Bengaluru,48254,2023-01-06,Autumn,2550.0,39890.0,Windy,4,34864.0
24444,Political,Debate,Mumbai,22234,2023-04-03,Winter,1719.0,13591.0,Sunny,0,12448.0
11818,Sports,Football,Hyderabad,29746,2023-12-10,Summer,2575.0,10069.0,Sunny,3,8818.0
42051,Concert,Classical,,32630,2022-12-14,Rainy,4161.0,21714.0,Cloudy,0,17084.0
9771,Sports,Badminton,Vijayawada,32450,2023-03-10,Winter,1033.0,22841.0,Cloudy,1,25962.0
25968,Political,Rally,Bengaluru,12229,2024-07-31,Summer,4347.0,6179.0,Cloudy,0,4985.0
35873,Traditional Events,Vinayaka Chavithi,Mumbai,31604,2024-02-17,Autumn,2183.0,16143.0,Sunny,1,13558.0
12253,Sports,Tennis,Hyderabad,43361,2024-12-06,Winter,2274.0,38088.0,Sunny,1,33917.0
45788,Fashion Show,Basketball,Hyderabad,38994,2024-05-03,Autumn,2539.0,20357.0,Sunny,6,17403.0
11039,Sports,Basketball,,34205,2024-02-23,Autumn,4159.0,26749.0,Cloudy,2,21132.0
29434,Political,Rock,Bengaluru,14595,2023-10-10,Winter,3701.0,8545.0,Rainy,1,8187.0
25993,Political,WebSeries,Mumbai,18297,2023-03-20,Rainy,3051.0,16205.0,Sunny,3,16806.0
14462,Prerelease,Movie,,37526,2023-07-22,Rainy,2885.0,27868.0,Rainy,1,30709.0
41246,Concert,Classical,Delhi,61789,2024-01-17,Summer,2856.0,37088.0,Cloudy,1,34293.0
17871,Prerelease,Movie,,64273,2022-03-23,Winter,2207.0,27267.0,Windy,2,25180.0
12543,Prerelease,WebSeries,Mumbai,41491,2022-01-08,Rainy,944.0,29396.0,Cloudy,2,30996.0
42339,Concert,Rock,Chennai,40163,2024-08-17,Summer,2241.0,37324.0,Sunny,0,31309.0
13680,Prerelease,Movie,Hyderabad,53052,2024-10-25,Winter,1073.0,45509.0,Sunny,0,38565.0
43545,Concert,Classical,,55500,2023-04-01,Summer,3996.0,46649.0,Rainy,2,51805.0
26469,Political,Debate,Delhi,29548,2022-06-11,Rainy,2690.0,17849.0,Sunny,1,15834.0
28643,Political,Rally,Hyderabad,19591,2023-10-25,Summer,1564.0,15569.0,Sunny,6,12478.0
33995,Traditional Events,Vinayaka Chavithi,Hyderabad,16225,2023-07-13,Winter,2277.0,7594.0,Cloudy,2,6813.0
14786,Prerelease,WebSeries,Vijayawada,59936,2022-01-18,Winter,3613.0,29205.0,Sunny,2,21228.0
45399,Fashion Show,Women,Chennai,15906,2023-11-16,Rainy,2067.0,15051.0,Windy,4,11385.0
9870,Sports,Basketball,Hyderabad,33695,2024-07-29,Summer,2021.0,16662.0,Rainy,2,17504.0
7542,Sports,Cricket,Mumbai,54569,2023-07-22,Summer,1566.0,21022.0,Windy,2,20093.0
9204,Sports,Cricket,Hyderabad,27164,2024-11-14,Summer,2595.0,15987.0,Sunny,3,15711.0
21756,Prerelease,WebSeries,Mumbai,54968,2023-10-28,Autumn,2640.0,18984.0,Sunny,5,15070.0
34814,Traditional Events,Rally,Bengaluru,53535,2022-08-05,Rainy,1742.0,50555.0,Sunny,3,44158.0
36689,Traditional Events,Vinayaka Chavithi,Delhi,17390,2022-01-30,Rainy,2648.0,7449.0,Stormy,0,5144.0
20892,Prerelease,WebSeries,Hyderabad,35391,2023-03-12,Summer,1241.0,22071.0,Sunny,6,16624.0
31247,Political,Rally,Mumbai,10904,2022-09-22,Winter,1781.0,8701.0,Sunny,5,7261.0
23664,Political,Debate,,57074,2022-05-31,Rainy,3485.0,,Sunny,3,37190.0
2423,Sports,Cricket,Delhi,48593,2024-09-01,Winter,3048.0,15026.0,Windy,7,10863.0
9538,Sports,Cricket,Mumbai,19048,2022-01-01,Winter,3743.0,7007.0,Sunny,0,4270.0
49371,Fashion Show,Men,Hyderabad,16144,2023-08-28,Summer,2648.0,11917.0,Cloudy,1,8144.0
468,Sports,Football,,48464,2023-05-18,Rainy,2328.0,31004.0,Sunny,2,27001.0
1689,Sports,Badminton,Mumbai,35009,2024-03-21,Rainy,2532.0,22216.0,Sunny,3,16364.0
14060,Prerelease,WebSeries,,26781,2022-09-05,Winter,1371.0,11352.0,Cloudy,2,
47185,Fashion Show,Women,Hyderabad,16567,2024-04-02,Summer,3972.0,9183.0,Sunny,2,7737.0
35262,Traditional Events,Vinayaka Chavithi,Bengaluru,7471,2022-09-08,Summer,4423.0,3320.0,Cloudy,0,1803.0
3313,Sports,Tennis,Delhi,48243,2022-10-04,Rainy,882.0,22869.0,Sunny,1,21376.0
32839,Traditional Events,Vinayaka Chavithi,Bengaluru,55622,2022-04-23,Rainy,4044.0,49786.0,Sunny,5,48848.0
42761,Concert,Classical,Chennai,31364,2024-06-23,Summer,1527.0,10623.0,Sunny,0,11294.0
44619,Concert,Classical,Delhi,36529,2024-09-15,Rainy,2689.0,30109.0,Sunny,0,25455.0
49816,Fashion Show,Men,Vijayawada,26844,2022-02-25,Autumn,2821.0,8078.0,Windy,3,6097.0
19429,Prerelease,WebSeries,Hyderabad,26468,2024-04-29,Rainy,3122.0,22431.0,Cloudy,0,16781.0
11353,Sports,Tennis,Hyderabad,52372,2022-11-25,Summer,1516.0,25824.0,Windy,0,27760.0
42440,Concert,Classical,Mumbai,36371,2024-06-02,Summer,3563.0,20042.0,Cloudy,3,19668.0
27121,Political,Debate,Delhi,42004,2023-01-31,Winter,2880.0,,Cloudy,1,21917.0
13857,Prerelease,Movie,Bengaluru,58706,2024-09-21,Summer,1933.0,35612.0,Rainy,7,31484.0
7783,Sports,Basketball,Delhi,22625,2024-01-25,Rainy,2550.0,9507.0,Cloudy,3,10348.0
8624,Sports,Basketball,Hyderabad,60192,2022-04-06,Summer,2626.0,46764.0,Cloudy,4,46678.0
27054,Political,Debate,Hyderabad,23867,2023-05-26,Summer,1484.0,8279.0,Sunny,9,6807.0
29234,Political,Rally,Vijayawada,50385,2023-12-06,Winter,2682.0,20397.0,Sunny,2,16760.0
1170,Sports,Cricket,Delhi,48626,2023-11-27,Winter,2300.0,23804.0,Windy,1,22961.0
694,Sports,Cricket,Delhi,59164,2024-03-29,Rainy,2724.0,33451.0,Rainy,0,24576.0
16792,Prerelease,WebSeries,Chennai,54936,2023-10-09,Summer,1685.0,34874.0,Stormy,1,29645.0
24810,Political,Debate,Hyderabad,24283,2024-10-04,Winter,3787.0,14764.0,Windy,0,12873.0
14310,Prerelease,WebSeries,Hyderabad,43801,2022-11-20,Winter,1603.0,39933.0,Windy,0,43710.0
27107,Political,Rally,Chennai,29318,2023-02-02,Rainy,2541.0,17790.0,Sunny,0,
38775,Traditional Events,Vinayaka Chavithi,Bengaluru,61408,2022-11-11,Rainy,1053.0,,Rainy,0,24023.0
34836,Traditional Events,Vinayaka Chavithi,Delhi,35306,2024-10-09,Summer,2637.0,32063.0,Cloudy,3,29843.0
38850,Traditional Events,Vinayaka Chavithi,Hyderabad,38209,2024-10-13,Rainy,3150.0,12708.0,Sunny,0,13335.0
10675,Sports,Football,Chennai,45117,2022-09-22,Summer,,28615.0,Rainy,0,26857.0
31956,Traditional Events,Vinayaka Chavithi,Mumbai,28317,2022-01-09,Rainy,1984.0,24537.0,Rainy,2,22514.0
46221,Fashion Show,Men,Hyderabad,58973,2024-11-01,Winter,4423.0,50982.0,Stormy,1,53750.0
39468,Concert,Classical,Chennai,53034,2024-04-03,Autumn,1302.0,36386.0,Windy,0,41378.0
35946,Traditional Events,Rally,Delhi,42005,2023-02-24,Rainy,2842.0,28123.0,Sunny,1,
16077,Prerelease,WebSeries,Mumbai,28297,2022-05-15,Autumn,4841.0,16455.0,Rainy,4,16999.0
28466,Political,Rally,Hyderabad,29990,2022-05-24,Summer,2622.0,23324.0,Sunny,2,23239.0
46623,Fashion Show,Women,Vijayawada,23238,2023-01-20,Winter,3877.0,13796.0,Stormy,0,10400.0
22299,Prerelease,Movie,Mumbai,9335,2022-01-04,Winter,3414.0,6283.0,Cloudy,3,5614.0
31809,Traditional Events,Dussehra,Mumbai,38790,2023-01-03,Summer,1272.0,34637.0,Sunny,1,31605.0
47317,Fashion Show,Men,Delhi,39585,2023-06-09,Rainy,3687.0,33743.0,Sunny,0,32284.0
4355,Sports,Vinayaka Chavithi,Delhi,22219,2024-07-09,Rainy,1187.0,12836.0,Sunny,0,13924.0
25322,Political,Debate,Bengaluru,29913,2022-07-18,Winter,1884.0,16266.0,Sunny,3,14877.0
16562,Prerelease,Movie,Hyderabad,8644,2022-10-31,Summer,4452.0,7138.0,Cloudy,0,5384.0
8196,Sports,Badminton,Vijayawada,44515,2024-08-18,Summer,2613.0,27180.0,Sunny,0,21855.0
15345,Prerelease,WebSeries,Hyderabad,14303,2024-02-18,Autumn,2597.0,10092.0,Cloudy,2,10969.0
34757,Traditional Events,Dussehra,Bengaluru,19724,2022-08-31,Rainy,1426.0,10211.0,Rainy,0,
14317,Prerelease,Movie,,14715,2023-11-17,Autumn,3918.0,10538.0,Rainy,2,8172.0
49887,Fashion Show,Women,,50791,2024-09-06,Winter,2289.0,28834.0,Cloudy,0,27272.0
10188,Sports,Badminton,Mumbai,28868,2022-10-21,Summer,3711.0,16569.0,Cloudy,0,14371.0
41944,Concert,Classical,Mumbai,20049,2023-06-25,Summer,1529.0,12138.0,Cloudy,0,12594.0
414,Sports,Badminton,Chennai,42728,2024-06-19,Summer,1669.0,,Sunny,3,30233.0
296,Sports,Tennis,Delhi,63989,2024-01-16,Autumn,1020.0,20642.0,Sunny,7,18378.0
20200,Prerelease,WebSeries,Hyderabad,20697,2022-03-28,Summer,1778.0,14414.0,Sunny,1,10725.0
5829,Sports,Cricket,Bengaluru,40324,2024-11-15,Autumn,2170.0,12680.0,Rainy,1,10070.0
31775,Traditional Events,Dussehra,Hyderabad,24497,2024-01-28,Winter,3515.0,21743.0,Sunny,0,19762.0
49202,Fashion Show,Men,Mumbai,62520,2023-11-02,Summer,2865.0,54651.0,Sunny,2,43217.0
30570,Political,Debate,Hyderabad,29448,2022-06-23,Summer,2576.0,14008.0,Sunny,0,11718.0
16120,Prerelease,WebSeries,Hyderabad,28374,2024-07-23,Summer,1980.0,19155.0,Stormy,1,20907.0
39360,Concert,Classical,Chennai,63752,2023-08-04,Winter,1792.0,49015.0,Windy,0,40966.0
46253,Fashion Show,Men,Bengaluru,20517,2023-10-12,Winter,2409.0,17779.0,Sunny,4,17517.0
43050,Concert,Classical,Delhi,32260,2022-01-21,Winter,1315.0,13839.0,Windy,0,
27113,Political,Rally,Chennai,13866,2022-05-24,Winter,1737.0,8073.0,Cloudy,2,9082.0
3893,Sports,Tennis,Mumbai,46399,2022-07-20,Summer,4181.0,,Sunny,3,20513.0
2135,Sports,Football,Delhi,41881,2023-12-15,Rainy,,24834.0,Cloudy,2,24667.0
26273,Political,Debate,,27243,2024-10-05,Winter,2349.0,10541.0,Rainy,1,7401.0
5245,Sports,Rock,Chennai,39115,2022-01-03,Rainy,3029.0,36404.0,Sunny,3,34133.0
39889,Concert,Classical,Delhi,22217,2022-06-07,Summer,3573.0,8512.0,Windy,3,7542.0
44605,Concert,Rock,Hyderabad,29031,2022-01-04,Winter,3452.0,14187.0,Rainy,2,10623.0
35729,Traditional Events,Dussehra,Chennai,12778,2023-01-18,Autumn,1503.0,7070.0,Sunny,0,5249.0
36338,Traditional Events,Vinayaka Chavithi,,40195,2022-11-11,Rainy,2216.0,26723.0,Cloudy,0,21787.0
13107,Prerelease,Movie,Delhi,26824,2022-01-10,Rainy,3523.0,11026.0,Rainy,0,10343.0
8577,Sports,Football,Chennai,25650,2024-02-04,Winter,2836.0,19215.0,Cloudy,0,16746.0
28860,Political,Debate,Mumbai,20602,2022-10-01,Summer,1666.0,12164.0,Rainy,1,13042.0
5886,Sports,Vinayaka Chavithi,Delhi,45146,2023-04-17,Summer,,41800.0,Windy,1,43777.0
38897,Traditional Events,Dussehra,Mumbai,16149,2023-08-20,Summer,3261.0,6260.0,Sunny,2,5852.0
12383,Sports,Badminton,,25971,2024-10-11,Summer,1780.0,19647.0,Cloudy,0,21871.0
43390,Concert,Rock,Hyderabad,39359,2023-07-07,Winter,3424.0,16524.0,Sunny,1,16961.0
22770,Political,Rally,Vijayawada,30237,2022-07-06,Winter,643.0,9321.0,Sunny,5,7332.0
43,Sports,Tennis,Vijayawada,55158,2023-10-16,Summer,3713.0,29986.0,Sunny,0,32648.0
5377,Sports,Cricket,Mumbai,46312,2022-12-15,Summer,2081.0,14141.0,Cloudy,2,13824.0
11494,Sports,Rock,Delhi,37101,2024-07-06,Winter,1936.0,15493.0,Sunny,1,
19955,Prerelease,WebSeries,Chennai,23326,2022-11-03,Rainy,1858.0,17081.0,Cloudy,1,12197.0
24034,Political,Debate,Chennai,24688,2022-06-09,Summer,3544.0,17131.0,Cloudy,0,14894.0
38106,Traditional Events,Vinayaka Chavithi,Vijayawada,30630,2022-07-10,Winter,1095.0,17005.0,Windy,4,14075.0
